acce, 0.19, 0.00, 1.03
acce, 0.22, -0.00, 1.07
acce, 0.25, 0.01, 1.06
acce, 0.27, 0.01, 1.06
acce, 0.22, 0.01, 1.02
acce, 0.20, 0.01, 0.99
acce, 0.17, 0.01, 0.98
acce, 0.15, 0.00, 0.98
acce, 0.16, -0.00, 1.00
acce, 0.20, 0.00, 1.03
acce, 0.20, -0.00, 1.05
acce, 0.22, -0.01, 1.07
acce, 0.25, -0.00, 1.11
acce, 0.27, 0.00, 1.12
acce, 0.25, 0.01, 1.06
acce, 0.23, 0.01, 1.00
acce, 0.20, 0.01, 0.98
acce, 0.17, 0.01, 0.96
acce, 0.11, -0.00, 0.96
acce, 0.13, -0.01, 0.97
acce, 0.22, -0.01, 1.09
acce, 0.24, -0.02, 1.11
acce, 0.28, -0.01, 1.12
acce, 0.26, -0.00, 1.10
acce, 0.22, -0.01, 1.07
acce, 0.18, -0.01, 1.05
acce, 0.15, -0.01, 1.04
acce, 0.14, -0.01, 1.01
acce, 0.16, -0.01, 1.02
acce, 0.22, 0.00, 1.01
acce, 0.25, 0.00, 1.01
acce, 0.28, 0.00, 1.02
acce, 0.29, 0.00, 1.04
acce, 0.27, -0.01, 1.05
acce, 0.24, -0.00, 1.02
acce, 0.20, -0.01, 1.04
acce, 0.16, -0.02, 1.02
acce, 0.17, -0.02, 1.02
acce, 0.20, -0.02, 1.05
acce, 0.23, -0.02, 1.07
acce, 0.25, -0.02, 1.10
acce, 0.26, -0.01, 1.09
acce, 0.21, -0.01, 1.08
acce, 0.18, -0.02, 1.07
acce, 0.14, -0.02, 1.05
acce, 0.10, -0.03, 1.04
acce, 0.13, -0.02, 1.03
acce, 0.17, -0.02, 1.03
acce, 0.23, -0.02, 1.04
acce, 0.28, -0.01, 1.05
acce, 0.31, -0.01, 1.12
acce, 0.29, -0.01, 1.09
acce, 0.27, -0.00, 1.04
acce, 0.21, -0.02, 1.01
acce, 0.15, -0.02, 1.00
acce, 0.12, -0.03, 1.01
acce, 0.15, -0.03, 1.03
acce, 0.20, -0.02, 1.06
acce, 0.26, -0.01, 1.10
acce, 0.30, -0.01, 1.13
acce, 0.28, -0.01, 1.15
acce, 0.27, -0.01, 1.13
acce, 0.27, -0.01, 1.09
acce, 0.22, -0.01, 1.03
acce, 0.19, -0.01, 0.99
acce, 0.16, -0.02, 0.96
acce, 0.19, -0.00, 0.96
acce, 0.24, -0.01, 1.00
acce, 0.29, 0.00, 1.05
acce, 0.30, 0.00, 1.05
acce, 0.29, -0.00, 1.04
acce, 0.27, -0.01, 1.02
acce, 0.20, -0.01, 1.02
acce, 0.15, -0.01, 1.01
acce, 0.15, -0.01, 1.00
acce, 0.16, -0.00, 0.99
acce, 0.15, -0.01, 1.02
acce, 0.21, -0.00, 1.04
acce, 0.23, -0.01, 1.06
acce, 0.24, -0.01, 1.08
acce, 0.24, -0.00, 1.09
acce, 0.20, -0.00, 1.03
acce, 0.19, -0.01, 0.99
acce, 0.16, 0.00, 1.00
acce, 0.14, -0.01, 0.97
acce, 0.13, -0.01, 0.98
acce, 0.15, -0.00, 1.01
acce, 0.15, -0.00, 1.04
acce, 0.19, -0.00, 1.06
acce, 0.21, -0.01, 1.09
acce, 0.25, -0.05, 1.12
acce, 0.25, 0.00, 1.10
acce, 0.26, -0.00, 1.09
acce, 0.26, 0.01, 1.06
acce, 0.26, 0.01, 1.02
acce, 0.25, 0.01, 1.00
acce, 0.25, 0.01, 1.00
acce, 0.25, 0.00, 1.01
acce, 0.18, -0.00, 0.97
acce, 0.20, -0.01, 0.97
acce, 0.19, 0.00, 0.98
acce, 0.21, -0.00, 1.01
acce, 0.24, -0.00, 1.04
acce, 0.25, -0.01, 1.07
acce, 0.26, -0.00, 1.08
acce, 0.27, -0.00, 1.10
acce, 0.25, -0.00, 1.11
acce, 0.23, -0.01, 1.09
acce, 0.17, -0.01, 1.05
acce, 0.15, -0.01, 1.02
acce, 0.20, -0.01, 1.03
acce, 0.22, -0.01, 1.03
acce, 0.23, -0.01, 1.04
acce, 0.23, -0.01, 1.05
acce, 0.26, -0.01, 1.09
acce, 0.24, -0.01, 1.09
acce, 0.21, -0.00, 1.07
acce, 0.21, -0.00, 1.04
acce, 0.20, 0.00, 1.02
acce, 0.19, -0.01, 1.06
acce, 0.22, -0.01, 1.06
acce, 0.22, -0.00, 1.04
acce, 0.21, 0.00, 1.00
acce, 0.22, 0.01, 1.00
acce, 0.23, 0.01, 1.04
acce, 0.26, 0.00, 1.06
acce, 0.27, 0.01, 1.07
acce, 0.23, 0.00, 1.04
acce, 0.22, 0.00, 1.01
acce, 0.21, 0.00, 1.04
acce, 0.17, -0.01, 1.08
acce, 0.18, -0.00, 1.06
acce, 0.21, 0.00, 1.03
acce, 0.21, 0.00, 1.01
acce, 0.22, 0.01, 1.02
acce, 0.22, 0.00, 1.01
acce, 0.21, 0.00, 1.00
acce, 0.22, 0.01, 1.00
acce, 0.25, 0.01, 1.05
acce, 0.24, -0.00, 1.08
acce, 0.23, 0.00, 1.06
acce, 0.22, 0.00, 1.05
acce, 0.21, 0.00, 1.03
acce, 0.20, 0.00, 1.04
acce, 0.20, 0.01, 1.02
acce, 0.18, 0.00, 1.02
acce, 0.17, 0.01, 1.03
acce, 0.20, 0.00, 1.05
acce, 0.21, -0.00, 1.08
acce, 0.23, -0.00, 1.06
acce, 0.23, -0.01, 1.05
acce, 0.23, -0.00, 1.04
acce, 0.20, 0.00, 1.01
acce, 0.20, 0.00, 1.00
acce, 0.20, 0.00, 1.02
acce, 0.17, 0.00, 1.01
acce, 0.16, -0.00, 1.03
acce, 0.16, -0.01, 1.05
acce, 0.17, -0.01, 1.07
acce, 0.19, -0.02, 1.09
acce, 0.22, -0.02, 1.09
acce, 0.20, -0.01, 1.09
acce, 0.22, -0.00, 1.11
acce, 0.19, 0.01, 1.11
acce, 0.18, 0.01, 1.07
acce, 0.23, 0.02, 1.07
acce, 0.26, 0.03, 1.04
acce, 0.29, 0.05, 0.98
acce, 0.28, 0.04, 0.98
acce, 0.28, 0.03, 0.95
acce, 0.24, 0.03, 0.96
acce, 0.21, 0.03, 0.96
acce, 0.22, 0.02, 0.98
acce, 0.24, 0.02, 1.00
acce, 0.23, 0.02, 1.02
acce, 0.24, 0.02, 1.03
acce, 0.25, 0.01, 1.02
acce, 0.24, 0.01, 1.05
acce, 0.22, -0.00, 1.07
acce, 0.19, -0.01, 1.08
acce, 0.18, -0.01, 1.04
acce, 0.15, -0.01, 1.01
acce, 0.16, -0.01, 1.04
acce, 0.18, -0.00, 1.02
acce, 0.21, -0.00, 1.02
acce, 0.23, 0.00, 1.06
acce, 0.26, 0.01, 1.08
acce, 0.24, -0.00, 1.07
acce, 0.22, 0.00, 1.06
acce, 0.20, 0.00, 1.03
acce, 0.21, 0.00, 1.03
acce, 0.19, 0.01, 1.06
acce, 0.19, 0.00, 1.03
acce, 0.20, 0.01, 1.01
acce, 0.19, 0.01, 1.01
acce, 0.19, 0.01, 1.02
acce, 0.20, 0.01, 1.04
acce, 0.24, 0.01, 1.09
acce, 0.24, 0.02, 1.08
acce, 0.24, 0.01, 1.07
acce, 0.20, 0.02, 1.04
acce, 0.17, 0.02, 1.03
acce, 0.14, 0.02, 1.04
acce, 0.12, 0.02, 1.06
acce, 0.20, 0.02, 1.06
acce, 0.26, 0.02, 1.09
acce, 0.32, 0.01, 1.09
acce, 0.38, 0.01, 1.06
acce, 0.35, 0.00, 1.07
acce, 0.25, -0.02, 1.00
acce, 0.18, -0.02, 0.97
acce, 0.16, -0.02, 1.00
acce, 0.12, -0.02, 1.02
acce, 0.11, -0.03, 0.98
acce, 0.13, -0.02, 1.05
acce, 0.16, 0.00, 1.03
acce, 0.27, 0.01, 1.07
acce, 0.30, 0.01, 1.08
acce, 0.30, 0.02, 1.05
acce, 0.28, 0.02, 1.04
acce, 0.23, 0.01, 1.01
acce, 0.19, 0.00, 0.99
acce, 0.18, -0.01, 1.03
acce, 0.18, -0.01, 1.05
acce, 0.21, -0.02, 1.08
acce, 0.23, -0.02, 1.10
acce, 0.23, -0.01, 1.08
acce, 0.24, -0.00, 1.06
acce, 0.25, 0.01, 1.06
acce, 0.25, 0.00, 1.05
acce, 0.25, 0.01, 1.04
acce, 0.22, -0.00, 1.03
acce, 0.19, 0.00, 1.00
acce, 0.18, -0.00, 1.01
acce, 0.23, -0.01, 1.05
acce, 0.26, -0.01, 1.10
acce, 0.26, -0.00, 1.09
acce, 0.25, 0.01, 1.06
acce, 0.25, 0.00, 1.05
acce, 0.24, 0.00, 1.05
acce, 0.22, 0.01, 1.03
acce, 0.19, 0.01, 0.99
acce, 0.19, -0.00, 0.96
acce, 0.22, 0.00, 0.98
acce, 0.23, 0.00, 1.02
acce, 0.23, -0.01, 1.03
acce, 0.23, 0.01, 1.03
acce, 0.22, 0.02, 1.04
acce, 0.22, 0.02, 1.01
acce, 0.23, 0.01, 1.02
acce, 0.24, 0.00, 1.06
acce, 0.20, 0.01, 1.02
acce, 0.20, 0.01, 1.00
acce, 0.19, 0.01, 1.01
acce, 0.19, 0.02, 1.08
acce, 0.22, 0.00, 1.11
acce, 0.23, 0.00, 1.14
acce, 0.26, 0.00, 1.14
acce, 0.27, 0.01, 1.10
acce, 0.24, -0.00, 1.04
acce, 0.18, -0.00, 1.01
acce, 0.16, -0.01, 0.99
acce, 0.14, 0.00, 0.96
acce, 0.17, 0.01, 0.96
acce, 0.17, 0.01, 0.99
acce, 0.21, 0.01, 1.02
acce, 0.23, 0.01, 1.04
acce, 0.30, 0.01, 1.11
acce, 0.37, 0.01, 1.14
acce, 0.35, 0.01, 1.13
acce, 0.29, 0.02, 1.07
acce, 0.21, 0.02, 0.99
acce, 0.16, 0.02, 0.95
acce, 0.14, 0.02, 0.92
acce, 0.12, 0.02, 0.95
acce, 0.16, 0.01, 1.00
acce, 0.23, 0.00, 1.03
acce, 0.28, 0.01, 1.04
acce, 0.32, 0.02, 1.05
acce, 0.30, 0.01, 1.06
acce, 0.28, 0.01, 1.07
acce, 0.24, 0.01, 1.06
acce, 0.19, -0.00, 1.02
acce, 0.18, -0.00, 1.02
acce, 0.19, 0.00, 1.02
acce, 0.23, -0.00, 1.02
acce, 0.23, 0.01, 1.01
